category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
COMPARTMENTS	GOCC:0005829	51	3054	9606	USP18,DDX55,NMI,KRT9,VPS4A,TUBGCP3,TELO2,MGRN1,ALG6,HERC6,HERC5,KRT10,RASA1,USP15,OTULIN,PDLIM3,RHOC,RASA2,SAMD4B,TBK1,ARL4C,ATG7,ADD3,OGA,EXOC8,CDC42BPA,LTV1,PIP5K1A,BAG3,GBP4,IFIT1,IFIT3,AMACR,AKT1S1,AKT2,ALAS1,ETV6,IRF9,OAS1,CASP4,IDO1,GSDMD,IST1,KRT86,ATXN2,RNF213,CDC42EP3,TNFAIP3,TBC1D2,IFIH1,URM1	USP18,DDX55,NMI,KRT9,VPS4A,TUBGCP3,TELO2,MGRN1,ALG6,HERC6,HERC5,KRT10,RASA1,USP15,OTULIN,PDLIM3,RHOC,RASA2,SAMD4B,TBK1,ARL4C,ATG7,ADD3,OGA,EXOC8,CDC42BPA,LTV1,PIP5K1A,BAG3,GBP4,IFIT1,IFIT3,AMACR,AKT1S1,AKT2,ALAS1,ETV6,IRF9,OAS1,CASP4,IDO1,GSDMD,IST1,KRT86,ATXN2,RNF213,CDC42EP3,TNFAIP3,TBC1D2,IFIH1,URM1	0.00013	0.0229	Cytosol	1.640164517660112	0.2383544545627512	0.39094051900005394
Process	GO:0044419	44	1490	9606	USP18,SLC15A3,NMI,TRIM21,VPS4A,CMPK2,DDX60L,HERC6,HERC5,OTULIN,VCAM1,PTX3,ITGA2,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,PTGS2,XPR1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,ALPL,ZBED1,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,IDO1,GSDMD,IST1,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	USP18,SLC15A3,NMI,TRIM21,VPS4A,CMPK2,DDX60L,HERC6,HERC5,OTULIN,VCAM1,PTX3,ITGA2,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,PTGS2,XPR1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,ALPL,ZBED1,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,IDO1,GSDMD,IST1,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	9.75e-11	1.53e-06	Biological process involved in interspecies interaction between organisms	5.815308569182402	0.4859197192591306	2.825773107342329
Process	GO:0009607	41	1375	9606	USP18,SLC15A3,NMI,TRIM21,CMPK2,DDX60L,HERC6,HERC5,OTULIN,VCAM1,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,PTGS2,XPR1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,ALPL,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,PTPRJ,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	USP18,SLC15A3,NMI,TRIM21,CMPK2,DDX60L,HERC6,HERC5,OTULIN,VCAM1,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,PTGS2,XPR1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,ALPL,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,PTPRJ,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	3.7e-10	1.73e-06	Response to biotic stimulus	5.761953896871205	0.49013446973867125	2.8241322179016386
Process	GO:0051607	18	252	9606	TRIM21,DDX60L,HERC5,TLR3,CXCL10,ISG20,TBK1,ATG7,ZNFX1,IFIT1,IFIT3,RSAD2,IRF9,ARMC5,OAS1,TREX1,IFIT2,IFIH1	TRIM21,DDX60L,HERC5,TLR3,CXCL10,ISG20,TBK1,ATG7,ZNFX1,IFIT1,IFIT3,RSAD2,IRF9,ARMC5,OAS1,TREX1,IFIT2,IFIH1	2.21e-10	1.73e-06	Defense response to virus	5.761953896871205	0.8695252755069791	5.010164549635446
Process	GO:0051707	40	1328	9606	USP18,SLC15A3,NMI,TRIM21,CMPK2,DDX60L,HERC6,HERC5,OTULIN,VCAM1,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,PTGS2,XPR1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,ALPL,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	USP18,SLC15A3,NMI,TRIM21,CMPK2,DDX60L,HERC6,HERC5,OTULIN,VCAM1,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,PTGS2,XPR1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,ALPL,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	4.77e-10	1.73e-06	Response to other organism	5.761953896871205	0.4945152274811809	2.8493739420473405
Process	GO:0009615	20	356	9606	NMI,TRIM21,DDX60L,HERC5,TLR3,CXCL10,ISG20,TBK1,ATG7,XPR1,ZNFX1,IFIT1,IFIT3,RSAD2,IRF9,ARMC5,OAS1,TREX1,IFIT2,IFIH1	NMI,TRIM21,DDX60L,HERC5,TLR3,CXCL10,ISG20,TBK1,ATG7,XPR1,ZNFX1,IFIT1,IFIT3,RSAD2,IRF9,ARMC5,OAS1,TREX1,IFIT2,IFIH1	1.14e-09	2.55e-06	Response to virus	5.5934598195660445	0.7652333088763232	4.280301765793286
Process	GO:0098542	31	989	9606	SLC15A3,NMI,TRIM21,DDX60L,HERC5,OTULIN,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,GSDMD,RNF213,TREX1,IFIT2,IFIH1	SLC15A3,NMI,TRIM21,DDX60L,HERC5,OTULIN,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,GSDMD,RNF213,TREX1,IFIT2,IFIH1	2.43e-08	4.76e-05	Defense response to other organism	4.3223930472795065	0.5118187134223104	2.212281648364137
Process	GO:0045087	26	754	9606	SLC15A3,NMI,TRIM21,HERC5,OTULIN,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,RSAD2,MORC3,OAS1,CASP4,GSDMD,TREX1,IFIT2,IFIH1	SLC15A3,NMI,TRIM21,HERC5,OTULIN,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,RSAD2,MORC3,OAS1,CASP4,GSDMD,TREX1,IFIT2,IFIH1	6.17e-08	0.00011	Innate immune response	3.958607314841775	0.5532553132862611	2.1901205301500712
Process	GO:0006952	36	1394	9606	SLC15A3,NMI,TRIM21,DDX60L,HERC5,OTULIN,VCAM1,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,PTGS2,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,THEMIS2,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	SLC15A3,NMI,TRIM21,DDX60L,HERC5,OTULIN,VCAM1,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,ATG7,PTGS2,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,THEMIS2,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	1.86e-07	0.00029	Defense response	3.537602002101044	0.4276930381905138	1.5130077481874398
Process	GO:0006950	62	3358	9606	CD38,PANX1,SLC15A3,NMI,TRIM21,VPS4A,MACROD1,GMPR,GTF2H4,DDX60L,TAOK1,HERC5,FGF2,CALR3,MMS22L,OTULIN,RHOC,VCAM1,PTX3,ITGA2,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,FGG,LRRC8D,ATG7,MT-CO1,MACF1,PTGS2,XPR1,BAG3,GBP5,GBP4,USP33,ZNFX1,IFIT1,IFIT3,THEMIS2,DSP,RSAD2,TAOK3,PDGFD,IRF9,USP47,MORC3,ARMC5,OAS1,CASP4,IDO1,GSDMD,PARP10,TMUB2,RNF213,GTF2H5,TNFAIP3,TREX1,IFIT2,IFIH1	CD38,PANX1,SLC15A3,NMI,TRIM21,VPS4A,MACROD1,GMPR,GTF2H4,DDX60L,TAOK1,HERC5,FGF2,CALR3,MMS22L,OTULIN,RHOC,VCAM1,PTX3,ITGA2,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,FGG,LRRC8D,ATG7,MT-CO1,MACF1,PTGS2,XPR1,BAG3,GBP5,GBP4,USP33,ZNFX1,IFIT1,IFIT3,THEMIS2,DSP,RSAD2,TAOK3,PDGFD,IRF9,USP47,MORC3,ARMC5,OAS1,CASP4,IDO1,GSDMD,PARP10,TMUB2,RNF213,GTF2H5,TNFAIP3,TREX1,IFIT2,IFIH1	6.15e-07	0.00088	Response to stress	3.0555173278498313	0.2819643088814411	0.8615468316224453
Process	GO:0048525	9	94	9606	TRIM21,PTX3,ISG20,ZNFX1,IFIT1,RSAD2,OAS1,PARP10,IFIH1	TRIM21,PTX3,ISG20,ZNFX1,IFIT1,RSAD2,OAS1,PARP10,IFIH1	8.57e-07	0.0011	Negative regulation of viral process	2.958607314841775	0.9967679670248434	2.9490449984396667
Process	GO:0002376	45	2121	9606	CD38,SLC15A3,IL1RL1,TNFSF10,NMI,TRIM21,HERC6,HERC5,SECTM1,OTULIN,VCAM1,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,EPHB3,EVI2B,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,THEMIS2,BTN3A2,RSAD2,ALAS1,ETV6,IRF9,MORC3,ARMC5,OAS1,CASP4,CD70,PTPRJ,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	CD38,SLC15A3,IL1RL1,TNFSF10,NMI,TRIM21,HERC6,HERC5,SECTM1,OTULIN,VCAM1,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,EPHB3,EVI2B,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,THEMIS2,BTN3A2,RSAD2,ALAS1,ETV6,IRF9,MORC3,ARMC5,OAS1,CASP4,CD70,PTPRJ,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	1.03e-06	0.0012	Immune system process	2.9208187539523753	0.342325156443999	0.9998697368913132
Process	GO:0009605	48	2355	9606	USP18,SLC15A3,NMI,TRIM21,CMPK2,DDX60L,HERC6,HERC5,FGF2,OTULIN,VCAM1,PTX3,ITGA2,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,EPHB3,ATG7,PTGS2,XPR1,PIP5K1A,BAG3,GBP5,GBP4,USP33,ZNFX1,IFIT1,IFIT3,PCDH15,ALPL,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,PTPRJ,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	USP18,SLC15A3,NMI,TRIM21,CMPK2,DDX60L,HERC6,HERC5,FGF2,OTULIN,VCAM1,PTX3,ITGA2,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,EPHB3,ATG7,PTGS2,XPR1,PIP5K1A,BAG3,GBP5,GBP4,USP33,ZNFX1,IFIT1,IFIT3,PCDH15,ALPL,RSAD2,IRF9,MORC3,ARMC5,OAS1,CASP4,PTPRJ,IDO1,GSDMD,RNF213,TNFAIP3,TREX1,IFIT2,IFIH1	1.26e-06	0.0014	Response to external stimulus	2.853871964321762	0.32490363709588943	0.9272333810141308
Process	GO:0045824	8	74	9606	USP18,NMI,TRIM21,USP15,METTL3,OAS1,TNFAIP3,TREX1	USP18,NMI,TRIM21,USP15,METTL3,OAS1,TNFAIP3,TREX1	1.53e-06	0.0016	Negative regulation of innate immune response	2.795880017344075	1.0495115784461846	2.9343084501489263
Process	GO:1903900	10	139	9606	TRIM21,VPS4A,PTX3,ISG20,ZNFX1,IFIT1,RSAD2,OAS1,PARP10,IFIH1	TRIM21,VPS4A,PTX3,ISG20,ZNFX1,IFIT1,RSAD2,OAS1,PARP10,IFIH1	2.39e-06	0.0023	Regulation of viral life cycle	2.638272163982407	0.8726385109311221	2.302257892608637
Process	GO:0045071	7	56	9606	ISG20,ZNFX1,IFIT1,RSAD2,OAS1,PARP10,IFIH1	ISG20,ZNFX1,IFIT1,RSAD2,OAS1,PARP10,IFIH1	2.9e-06	0.0027	Negative regulation of viral genome replication	2.5686362358410126	1.1125633241932735	2.8577704691905743
Process	GO:0032101	26	964	9606	USP18,IL1RL1,NMI,TRIM21,HERC5,FGF2,USP15,OTULIN,ITGA2,TLR3,METTL3,CXCL10,FGB,CSF1,TBK1,FGG,PTGS2,GBP5,ZNFX1,IFIT1,PDGFD,OAS1,CASP4,IDO1,TNFAIP3,TREX1	USP18,IL1RL1,NMI,TRIM21,HERC5,FGF2,USP15,OTULIN,ITGA2,TLR3,METTL3,CXCL10,FGB,CSF1,TBK1,FGG,PTGS2,GBP5,ZNFX1,IFIT1,PDGFD,OAS1,CASP4,IDO1,TNFAIP3,TREX1	5.5e-06	0.0048	Regulation of response to external stimulus	2.318758762624413	0.44654962525320435	1.0354408565025153
Process	GO:0006955	31	1321	9606	SLC15A3,IL1RL1,TNFSF10,NMI,TRIM21,HERC5,SECTM1,OTULIN,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,BTN3A2,RSAD2,MORC3,OAS1,CASP4,CD70,GSDMD,TREX1,IFIT2,IFIH1	SLC15A3,IL1RL1,TNFSF10,NMI,TRIM21,HERC5,SECTM1,OTULIN,PTX3,TLR3,METTL3,CXCL10,FGB,ISG20,CSF1,TBK1,GBP5,GBP4,ZNFX1,IFIT1,IFIT3,BTN3A2,RSAD2,MORC3,OAS1,CASP4,CD70,GSDMD,TREX1,IFIT2,IFIH1	1.01e-05	0.0071	Immune response	2.1487416512809245	0.3861121874049626	0.8296553391442292
Process	GO:0009987	173	14826	9606	USP18,CD38,PANX1,SLC15A3,IL1RL1,ACOT2,PEX16,TNFSF10,NMI,SYS1,RAB22A,KRT9,RAB40C,ERI1,TRIM21,PTPRE,VPS4A,MACROD1,MED10,CMPK2,C2orf49,GMPR,GTF2H4,TAOK1,TRIP4,TUBGCP3,TELO2,MGRN1,CFAP20,PGS1,ALG6,HERC6,HERC5,FGF2,SLC39A6,SECTM1,KRT10,CALR3,TIMM29,RASA1,MMS22L,VPS51,USP15,MED21,GTF2E1,OTULIN,PDLIM3,RHOC,MED7,RASA2,PTCD1,VCAM1,PEX13,PTX3,ITGA2,CMBL,TLR3,METTL3,SDHAF2,ANTXR1,CHSY3,NUDT9,CXCL10,FGB,ISG20,YEATS2,TUT1,SGSH,COG4,SGF29,SAMD4B,SLC25A22,FZD2,ORMDL1,CSF1,CEND1,TBK1,TRAPPC6B,EPHB3,EVI2B,BCL9L,FGG,LRRC8D,ARL4C,ATG7,TDRD7,VANGL1,ADD3,MT-CO1,MACF1,OGA,EXOC8,CDC42BPA,THBS2,TFB1M,TIMM17A,PTGS2,LTV1,XPR1,CALHM5,PIP5K1A,BAG3,STRIP1,GBP5,AFF2,GBP4,USP33,ZNFX1,IFIT1,IFIT3,PHACTR4,THEMIS2,PCDH15,ALPL,RND3,ING1,GPR180,BTN3A2,DSP,PTPRA,VPS16,ACOT6,RSAD2,AMACR,MIPEP,BET1L,COX16,AKT1S1,AKT2,TAOK3,PDGFD,PAIP2,BCKDK,ALAS1,ETV6,IRF9,MRPL23,USP47,MORC3,MTA3,ARMC5,OAS1,CASP4,C1GALT1,CD70,TSC22D1,PTPRJ,ATP13A3,HELZ2,IDO1,ARHGEF10,BRK1,GSDMD,PARP10,IST1,KRT86,TMUB2,ATXN2,TNFAIP2,ATPAF1,SLC16A3,RNF213,EMP3,RAB4B,GTF2H5,CDC42EP3,TNFAIP3,TREX1,IFIT2,DYNC2H1,IFIH1,CCNH,URM1	USP18,CD38,PANX1,SLC15A3,IL1RL1,ACOT2,PEX16,TNFSF10,NMI,SYS1,RAB22A,KRT9,RAB40C,ERI1,TRIM21,PTPRE,VPS4A,MACROD1,MED10,CMPK2,C2orf49,GMPR,GTF2H4,TAOK1,TRIP4,TUBGCP3,TELO2,MGRN1,CFAP20,PGS1,ALG6,HERC6,HERC5,FGF2,SLC39A6,SECTM1,KRT10,CALR3,TIMM29,RASA1,MMS22L,VPS51,USP15,MED21,GTF2E1,OTULIN,PDLIM3,RHOC,MED7,RASA2,PTCD1,VCAM1,PEX13,PTX3,ITGA2,CMBL,TLR3,METTL3,SDHAF2,ANTXR1,CHSY3,NUDT9,CXCL10,FGB,ISG20,YEATS2,TUT1,SGSH,COG4,SGF29,SAMD4B,SLC25A22,FZD2,ORMDL1,CSF1,CEND1,TBK1,TRAPPC6B,EPHB3,EVI2B,BCL9L,FGG,LRRC8D,ARL4C,ATG7,TDRD7,VANGL1,ADD3,MT-CO1,MACF1,OGA,EXOC8,CDC42BPA,THBS2,TFB1M,TIMM17A,PTGS2,LTV1,XPR1,CALHM5,PIP5K1A,BAG3,STRIP1,GBP5,AFF2,GBP4,USP33,ZNFX1,IFIT1,IFIT3,PHACTR4,THEMIS2,PCDH15,ALPL,RND3,ING1,GPR180,BTN3A2,DSP,PTPRA,VPS16,ACOT6,RSAD2,AMACR,MIPEP,BET1L,COX16,AKT1S1,AKT2,TAOK3,PDGFD,PAIP2,BCKDK,ALAS1,ETV6,IRF9,MRPL23,USP47,MORC3,MTA3,ARMC5,OAS1,CASP4,C1GALT1,CD70,TSC22D1,PTPRJ,ATP13A3,HELZ2,IDO1,ARHGEF10,BRK1,GSDMD,PARP10,IST1,KRT86,TMUB2,ATXN2,TNFAIP2,ATPAF1,SLC16A3,RNF213,EMP3,RAB4B,GTF2H5,CDC42EP3,TNFAIP3,TREX1,IFIT2,DYNC2H1,IFIH1,CCNH,URM1	9.84e-06	0.0071	Cellular process	2.1487416512809245	0.08267541852828957	0.17764811532881847
Process	GO:0031347	20	638	9606	USP18,IL1RL1,NMI,TRIM21,HERC5,USP15,OTULIN,ITGA2,TLR3,METTL3,TBK1,PTGS2,GBP5,ZNFX1,IFIT1,OAS1,CASP4,IDO1,TNFAIP3,TREX1	USP18,IL1RL1,NMI,TRIM21,HERC5,USP15,OTULIN,ITGA2,TLR3,METTL3,TBK1,PTGS2,GBP5,ZNFX1,IFIT1,OAS1,CASP4,IDO1,TNFAIP3,TREX1	9.08e-06	0.0071	Regulation of defense response	2.1487416512809245	0.5118626281280361	1.0998605487928301
Process	GO:0060759	10	163	9606	USP18,OTULIN,METTL3,CSF1,TBK1,OAS1,CASP4,TNFAIP3,TREX1,IFIH1	USP18,OTULIN,METTL3,CSF1,TBK1,OAS1,CASP4,TNFAIP3,TREX1,IFIH1	9.05e-06	0.0071	Regulation of response to cytokine stimulus	2.1487416512809245	0.8034657067812594	1.7264402295367585
Process	GO:0019538	64	3910	9606	USP18,NMI,RAB40C,TRIM21,PTPRE,VPS4A,MACROD1,MED10,GTF2H4,TAOK1,TRIP4,MGRN1,CFAP20,ALG6,HERC6,HERC5,KRT10,CALR3,USP15,OTULIN,MED7,TYSND1,PTCD1,TLR3,SDHAF2,CHSY3,FGB,YEATS2,SGSH,SGF29,TBK1,EPHB3,FGG,ATG7,OGA,CDC42BPA,BAG3,USP33,DSP,PTPRA,ZBED1,MIPEP,AKT2,TAOK3,PAIP2,BCKDK,ALAS1,MRPL23,USP47,MORC3,MTA3,CASP4,C1GALT1,PTPRJ,PARP10,TMUB2,RNF213,GTF2H5,TNFAIP3,TREX1,DYNC2H1,IFIH1,CCNH,URM1	USP18,NMI,RAB40C,TRIM21,PTPRE,VPS4A,MACROD1,MED10,GTF2H4,TAOK1,TRIP4,MGRN1,CFAP20,ALG6,HERC6,HERC5,KRT10,CALR3,USP15,OTULIN,MED7,TYSND1,PTCD1,TLR3,SDHAF2,CHSY3,FGB,YEATS2,SGSH,SGF29,TBK1,EPHB3,FGG,ATG7,OGA,CDC42BPA,BAG3,USP33,DSP,PTPRA,ZBED1,MIPEP,AKT2,TAOK3,PAIP2,BCKDK,ALAS1,MRPL23,USP47,MORC3,MTA3,CASP4,C1GALT1,PTPRJ,PARP10,TMUB2,RNF213,GTF2H5,TNFAIP3,TREX1,DYNC2H1,IFIH1,CCNH,URM1	2.2e-05	0.0144	Protein metabolic process	1.8416375079047504	0.22965652777323756	0.42294407548236335
Process	GO:0001959	9	152	9606	USP18,OTULIN,METTL3,CSF1,TBK1,OAS1,CASP4,TNFAIP3,TREX1	USP18,OTULIN,METTL3,CSF1,TBK1,OAS1,CASP4,TNFAIP3,TREX1	3.33e-05	0.0201	Regulation of cytokine-mediated signaling pathway	1.6968039425795112	0.7880522326797694	1.337170135369619
Process	GO:0045088	11	238	9606	USP18,NMI,TRIM21,USP15,METTL3,TBK1,GBP5,ZNFX1,OAS1,TNFAIP3,TREX1	USP18,NMI,TRIM21,USP15,METTL3,TBK1,GBP5,ZNFX1,OAS1,TNFAIP3,TREX1	4e-05	0.0225	Regulation of innate immune response	1.6478174818886375	0.6804690392869303	1.1212887788209698
Process	GO:0009617	19	663	9606	USP18,CMPK2,HERC6,VCAM1,TLR3,CXCL10,FGB,TBK1,PTGS2,GBP5,GBP4,ZNFX1,ALPL,OAS1,CASP4,IDO1,GSDMD,RNF213,TNFAIP3	USP18,CMPK2,HERC6,VCAM1,TLR3,CXCL10,FGB,TBK1,PTGS2,GBP5,GBP4,ZNFX1,ALPL,OAS1,CASP4,IDO1,GSDMD,RNF213,TNFAIP3	5.03e-05	0.0272	Response to bacterium	1.5654310959658013	0.472893383733273	0.7402820079725538
Process	GO:0050776	22	844	9606	USP18,CD38,SLC15A3,IL1RL1,NMI,TRIM21,USP15,OTULIN,TLR3,METTL3,TBK1,GBP5,ZNFX1,THEMIS2,BTN3A2,RSAD2,OAS1,PTPRJ,IDO1,TNFAIP3,TREX1,IFIH1	USP18,CD38,SLC15A3,IL1RL1,NMI,TRIM21,USP15,OTULIN,TLR3,METTL3,TBK1,GBP5,ZNFX1,THEMIS2,BTN3A2,RSAD2,OAS1,PTPRJ,IDO1,TNFAIP3,TREX1,IFIH1	5.04e-05	0.0272	Regulation of immune response	1.5654310959658013	0.4317335453817684	0.6758491171121828
Process	GO:0032103	15	453	9606	IL1RL1,NMI,FGF2,USP15,ITGA2,TLR3,CXCL10,CSF1,TBK1,PTGS2,GBP5,ZNFX1,PDGFD,CASP4,IDO1	IL1RL1,NMI,FGF2,USP15,ITGA2,TLR3,CXCL10,CSF1,TBK1,PTGS2,GBP5,ZNFX1,PDGFD,CASP4,IDO1	6.93e-05	0.0351	Positive regulation of response to external stimulus	1.454692883534176	0.5356463682280665	0.7792009599522951
Process	GO:0034097	21	804	9606	CD38,IL1RL1,NMI,TRIM21,VCAM1,TLR3,CXCL10,FGB,CSF1,TBK1,FGG,PTGS2,GBP5,GBP4,IFIT1,IFIT3,OAS1,CD70,PTPRJ,TREX1,IFIT2	CD38,IL1RL1,NMI,TRIM21,VCAM1,TLR3,CXCL10,FGB,CSF1,TBK1,FGG,PTGS2,GBP5,GBP4,IFIT1,IFIT3,OAS1,CD70,PTPRJ,TREX1,IFIT2	7.33e-05	0.0351	Response to cytokine	1.454692883534176	0.4326165571706852	0.6293242270152517
Process	GO:0060339	4	19	9606	USP18,METTL3,OAS1,TREX1	USP18,METTL3,OAS1,TREX1	7.12e-05	0.0351	Negative regulation of type I interferon-mediated signaling pathway	1.454692883534176	1.3389597015603507	1.9477751491988862
Process	GO:0060338	5	40	9606	USP18,METTL3,TBK1,OAS1,TREX1	USP18,METTL3,TBK1,OAS1,TREX1	8.01e-05	0.037	Regulation of type I interferon-mediated signaling pathway	1.431798275933005	1.1125633241932735	1.592966249446222
Process	GO:0045184	28	1272	9606	SLC15A3,PEX16,SYS1,RAB22A,VPS4A,TIMM29,VPS51,PEX13,ITGA2,COG4,SGF29,FGG,ARL4C,ATG7,MACF1,EXOC8,TIMM17A,BAG3,IFIT1,ING1,VPS16,MIPEP,BET1L,AKT2,IST1,RAB4B,TNFAIP3,TREX1	SLC15A3,PEX16,SYS1,RAB22A,VPS4A,TIMM29,VPS51,PEX13,ITGA2,COG4,SGF29,FGG,ARL4C,ATG7,MACF1,EXOC8,TIMM17A,BAG3,IFIT1,ING1,VPS16,MIPEP,BET1L,AKT2,IST1,RAB4B,TNFAIP3,TREX1	8.53e-05	0.0382	Establishment of protein localization	1.4179366370882913	0.35832423121504137	0.5080810553963031
Process	GO:0002831	13	361	9606	USP18,NMI,TRIM21,HERC5,USP15,METTL3,TBK1,GBP5,ZNFX1,IFIT1,OAS1,TNFAIP3,TREX1	USP18,NMI,TRIM21,HERC5,USP15,METTL3,TBK1,GBP5,ZNFX1,IFIT1,OAS1,TNFAIP3,TREX1	9.54e-05	0.0416	Regulation of response to biotic stimulus	1.3809066693732572	0.572089461586396	0.7900021529828101
Process	GO:0043170	83	5781	9606	USP18,NMI,RAB40C,ERI1,TRIM21,PTPRE,VPS4A,MACROD1,MED10,C2orf49,GTF2H4,TAOK1,TRIP4,TELO2,MGRN1,CFAP20,ALG6,HERC6,HERC5,FGF2,KRT10,CALR3,MMS22L,USP15,MED21,GTF2E1,OTULIN,MED7,TYSND1,PTCD1,TLR3,METTL3,SDHAF2,CHSY3,FGB,ISG20,YEATS2,TUT1,SGSH,SGF29,SAMD4B,TBK1,EPHB3,BCL9L,FGG,ATG7,TDRD7,OGA,CDC42BPA,TFB1M,BAG3,AFF2,USP33,DSP,PTPRA,ZBED1,MIPEP,AKT2,TAOK3,PAIP2,BCKDK,ALAS1,IRF9,MRPL23,USP47,MORC3,MTA3,CASP4,C1GALT1,TSC22D1,PTPRJ,HELZ2,PARP10,TMUB2,ATXN2,RNF213,GTF2H5,TNFAIP3,TREX1,DYNC2H1,IFIH1,CCNH,URM1	USP18,NMI,RAB40C,ERI1,TRIM21,PTPRE,VPS4A,MACROD1,MED10,C2orf49,GTF2H4,TAOK1,TRIP4,TELO2,MGRN1,CFAP20,ALG6,HERC6,HERC5,FGF2,KRT10,CALR3,MMS22L,USP15,MED21,GTF2E1,OTULIN,MED7,TYSND1,PTCD1,TLR3,METTL3,SDHAF2,CHSY3,FGB,ISG20,YEATS2,TUT1,SGSH,SGF29,SAMD4B,TBK1,EPHB3,BCL9L,FGG,ATG7,TDRD7,OGA,CDC42BPA,TFB1M,BAG3,AFF2,USP33,DSP,PTPRA,ZBED1,MIPEP,AKT2,TAOK3,PAIP2,BCKDK,ALAS1,IRF9,MRPL23,USP47,MORC3,MTA3,CASP4,C1GALT1,TSC22D1,PTPRJ,HELZ2,PARP10,TMUB2,ATXN2,RNF213,GTF2H5,TNFAIP3,TREX1,DYNC2H1,IFIH1,CCNH,URM1	9.78e-05	0.0416	Macromolecule metabolic process	1.3809066693732572	0.17272843418617573	0.2385218467580898
