category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Process	GO:0045071	11	56	9606	OAS3,BST2,OASL,ISG20,OAS2,PLSCR1,IFIT1,MX1,OAS1,ISG15,IFIH1	OAS3,BST2,OASL,ISG20,OAS2,PLSCR1,IFIT1,MX1,OAS1,ISG15,IFIH1	1.86e-15	4.16e-12	Negative regulation of viral genome replication	11.380906669373257	1.7056971042083933	19.412379549215952
Process	GO:0098542	26	989	9606	RIPK2,SLC15A3,OAS3,BST2,OASL,DTX3L,TRIM56,ISG20,MX2,OAS2,PLSCR1,PARP9,GBP1,IFI44L,IFIT1,IFIT3,RIGI,TRIM5,LGALS9,MX1,OAS1,PARP14,RNF213,IFIT2,ISG15,IFIH1	RIPK2,SLC15A3,OAS3,BST2,OASL,DTX3L,TRIM56,ISG20,MX2,OAS2,PLSCR1,PARP9,GBP1,IFI44L,IFIT1,IFIT3,DDX58,TRIM5,LGALS9,MX1,OAS1,PARP14,RNF213,IFIT2,ISG15,IFIH1	5.77e-15	1.01e-11	Defense response to other organism	10.995678626217357	0.8322695024300072	9.151367979122185
Process	GO:0048525	12	94	9606	OAS3,BST2,OASL,ISG20,OAS2,PLSCR1,IFIT1,TRIM5,MX1,OAS1,ISG15,IFIH1	OAS3,BST2,OASL,ISG20,OAS2,PLSCR1,IFIT1,TRIM5,MX1,OAS1,ISG15,IFIH1	9.59e-15	1.5e-11	Negative regulation of viral process	10.823908740944319	1.518545838504295	16.436601574911258
Process	GO:0045087	23	754	9606	RIPK2,SLC15A3,OAS3,BST2,OASL,DTX3L,TRIM56,ISG20,MX2,OAS2,PARP9,GBP1,IFIT1,IFIT3,RIGI,TRIM5,LGALS9,MX1,OAS1,PARP14,IFIT2,ISG15,IFIH1	RIPK2,SLC15A3,OAS3,BST2,OASL,DTX3L,TRIM56,ISG20,MX2,OAS2,PARP9,GBP1,IFIT1,IFIT3,DDX58,TRIM5,LGALS9,MX1,OAS1,PARP14,IFIT2,ISG15,IFIH1	1.51e-14	2.15e-11	Innate immune response	10.667561540084394	0.8968489362041875	9.567191219117392
Process	GO:1903900	13	139	9606	OAS3,BST2,OASL,ISG20,OAS2,PLSCR1,IFIT1,TRIM5,LGALS9,MX1,OAS1,ISG15,IFIH1	OAS3,BST2,OASL,ISG20,OAS2,PLSCR1,IFIT1,TRIM5,LGALS9,MX1,OAS1,ISG15,IFIH1	2.78e-14	3.64e-11	Regulation of viral life cycle	10.438898616350944	1.3834209981091103	14.441391542992033
Process	GO:0006952	28	1394	9606	RIPK2,SLC15A3,OAS3,BST2,OASL,DTX3L,TRIM56,ISG20,MX2,LIPA,OAS2,PLSCR1,PARP9,GBP1,IFI44L,IFIT1,IFIT3,RIGI,TRIM5,LGALS9,MX1,OAS1,PARP14,RNF213,CAMK1D,IFIT2,ISG15,IFIH1	RIPK2,SLC15A3,OAS3,BST2,OASL,DTX3L,TRIM56,ISG20,MX2,LIPA,OAS2,PLSCR1,PARP9,GBP1,IFI44L,IFIT1,IFIT3,DDX58,TRIM5,LGALS9,MX1,OAS1,PARP14,RNF213,CAMK1D,IFIT2,ISG15,IFIH1	2.73e-13	2.86e-10	Defense response	9.543633966870956	0.7153877036365972	6.827398387908042
Process	GO:0002831	16	361	9606	RIPK2,OAS3,OASL,HLA-F,DTX3L,ERAP1,TRIM56,PLSCR1,PARP9,IFIT1,RIGI,TRIM5,LGALS9,OAS1,PARP14,ISG15	RIPK2,OAS3,OASL,HLA-F,DTX3L,ERAP1,TRIM56,PLSCR1,PARP9,IFIT1,DDX58,TRIM5,LGALS9,OAS1,PARP14,ISG15	1.3e-12	1.27e-09	Regulation of response to biotic stimulus	8.896196279044043	1.0591052268066357	9.422007977833289
Process	GO:0009605	34	2355	9606	RIPK2,SLC15A3,OAS3,BST2,CMPK2,OASL,HERC6,DTX3L,ERAP1,TRIM56,ISG20,MX2,PLAUR,OAS2,PLSCR1,PARP9,GBP1,IFI44,IFI44L,IFIT1,IFIT3,RIGI,TRIM5,LGALS9,TYMP,MX1,CTNNA2,OAS1,HLA-H,PARP14,RNF213,IFIT2,ISG15,IFIH1	RIPK2,SLC15A3,OAS3,BST2,CMPK2,OASL,HERC6,DTX3L,ERAP1,TRIM56,ISG20,MX2,PLAUR,OAS2,PLSCR1,PARP9,GBP1,IFI44,IFI44L,IFIT1,IFIT3,DDX58,TRIM5,LGALS9,TYMP,MX1,CTNNA2,OAS1,HFE,PARP14,RNF213,IFIT2,ISG15,IFIH1	3.23e-12	2.98e-09	Response to external stimulus	8.525783735923746	0.5719804516337088	4.876581631804993
Process	GO:0006955	26	1321	9606	RIPK2,SLC15A3,OAS3,BST2,OASL,DTX3L,ERAP1,TRIM56,ISG20,MX2,OAS2,PARP9,GBP1,IFI44,IFI44L,IFIT1,IFIT3,RIGI,TRIM5,LGALS9,MX1,OAS1,PARP14,IFIT2,ISG15,IFIH1	RIPK2,SLC15A3,OAS3,BST2,OASL,DTX3L,ERAP1,TRIM56,ISG20,MX2,OAS2,PARP9,GBP1,IFI44,IFI44L,IFIT1,IFIT3,DDX58,TRIM5,LGALS9,MX1,OAS1,PARP14,IFIT2,ISG15,IFIH1	4.03e-12	3.51e-09	Immune response	8.454692883534175	0.7065629764126594	5.973772968444837
Process	GO:0032728	8	41	9606	RIPK2,OAS3,TRIM56,OAS2,RIGI,OAS1,ISG15,IFIH1	RIPK2,OAS3,TRIM56,OAS2,DDX58,OAS1,ISG15,IFIH1	1.6e-11	1.32e-08	Positive regulation of interferon-beta production	7.87942606879415	1.702798576328577	13.417075492228955
Process	GO:0006950	38	3358	9606	RIPK2,PLAT,SLC15A3,OAS3,MT2A,BST2,OASL,GMPR,DTX3L,TRIM56,ISG20,COMMD1,UBA7,MX2,LIPA,PLAUR,OAS2,PLSCR1,PARP9,MT-ND3,GBP1,IFI44L,IFIT1,IFIT3,RIGI,TRIM5,LGALS9,MX1,OAS1,PNPT1,HLA-H,PARP14,H2AX,RNF213,CAMK1D,IFIT2,ISG15,IFIH1	RIPK2,PLAT,SLC15A3,OAS3,MT2A,BST2,OASL,GMPR,DTX3L,TRIM56,ISG20,COMMD1,UBA7,MX2,LIPA,PLAUR,OAS2,PLSCR1,PARP9,MT-ND3,GBP1,IFI44L,IFIT1,IFIT3,DDX58,TRIM5,LGALS9,MX1,OAS1,PNPT1,HFE,PARP14,H2AX,RNF213,CAMK1D,IFIT2,ISG15,IFIH1	1.35e-10	1.06e-07	Response to stress	6.97469413473523	0.46619535087114883	3.2515699793618342
Process	GO:0002376	30	2121	9606	RIPK2,SLC15A3,OAS3,BST2,OASL,HLA-F,HERC6,DTX3L,ERAP1,TRIM56,ISG20,MX2,LIPA,OAS2,PARP9,GBP1,IFI44,IFI44L,IFIT1,IFIT3,RIGI,TRIM5,LGALS9,MX1,OAS1,PARP14,RNF213,IFIT2,ISG15,IFIH1	RIPK2,SLC15A3,OAS3,BST2,OASL,HLA-F,HERC6,DTX3L,ERAP1,TRIM56,ISG20,MX2,LIPA,OAS2,PARP9,GBP1,IFI44,IFI44L,IFIT1,IFIT3,DDX58,TRIM5,LGALS9,MX1,OAS1,PARP14,RNF213,IFIT2,ISG15,IFIH1	1.86e-10	1.39e-07	Immune system process	6.856985199745905	0.5630730322594693	3.8609834485792294
Process	GO:0050776	19	844	9606	RIPK2,SLC15A3,OAS3,OASL,HLA-F,ERAP1,TRIM56,PLSCR1,PARP9,PLA2G4A,GBP1,RIGI,TRIM5,LGALS9,OAS1,HLA-H,PARP14,ISG15,IFIH1	RIPK2,SLC15A3,OAS3,OASL,HLA-F,ERAP1,TRIM56,PLSCR1,PARP9,PLA2G4A,GBP1,DDX58,TRIM5,LGALS9,OAS1,HFE,PARP14,ISG15,IFIH1	6.95e-10	4.54e-07	Regulation of immune response	6.342944147142896	0.7649036003835425	4.85174081518132
Process	GO:0032101	20	964	9606	RIPK2,PLAT,OAS3,OASL,HLA-F,DTX3L,ERAP1,TRIM56,PLAUR,PLSCR1,PARP9,IFIT1,RIGI,TRIM5,LGALS9,CTNNA2,OAS1,PARP14,CAMK1D,ISG15	RIPK2,PLAT,OAS3,OASL,HLA-F,DTX3L,ERAP1,TRIM56,PLAUR,PLSCR1,PARP9,IFIT1,DDX58,TRIM5,LGALS9,CTNNA2,OAS1,PARP14,CAMK1D,ISG15	9.06e-10	5.68e-07	Regulation of response to external stimulus	6.245651664288981	0.7294454078175191	4.555861925343442
Process	GO:0045088	11	238	9606	OAS3,HLA-F,ERAP1,TRIM56,PLSCR1,PARP9,TRIM5,LGALS9,OAS1,PARP14,ISG15	OAS3,HLA-F,ERAP1,TRIM56,PLSCR1,PARP9,TRIM5,LGALS9,OAS1,PARP14,ISG15	3.74e-09	2.25e-06	Regulation of innate immune response	5.647817481888637	1.0773081741580817	6.084439939391542
Process	GO:0034097	17	804	9606	RIPK2,MT2A,BST2,OASL,TRIM56,MX2,OAS2,PLSCR1,GBP1,IFIT1,IFIT3,LGALS9,MX1,OAS1,PNPT1,IFIT2,ISG15	RIPK2,MT2A,BST2,OASL,TRIM56,MX2,OAS2,PLSCR1,GBP1,IFIT1,IFIT3,LGALS9,MX1,OAS1,PNPT1,IFIT2,ISG15	1.59e-08	8.91e-06	Response to cytokine	5.050122295963125	0.7376853186861914	3.7254010753017983
Process	GO:0060759	9	163	9606	RIPK2,OAS3,TRIM56,PARP9,RIGI,OAS1,PARP14,ISG15,IFIH1	RIPK2,OAS3,TRIM56,PARP9,DDX58,OAS1,PARP14,ISG15,IFIH1	2.52e-08	1.36e-05	Regulation of response to cytokine stimulus	4.866461091629782	1.1545473510917357	5.618559762532161
Process	GO:0031347	15	638	9606	RIPK2,OAS3,HLA-F,DTX3L,ERAP1,TRIM56,PLSCR1,PARP9,IFIT1,RIGI,TRIM5,LGALS9,OAS1,PARP14,ISG15	RIPK2,OAS3,HLA-F,DTX3L,ERAP1,TRIM56,PLSCR1,PARP9,IFIT1,DDX58,TRIM5,LGALS9,OAS1,PARP14,ISG15	3.27e-08	1.71e-05	Regulation of defense response	4.767003889607846	0.7837630263908876	3.736201395336178
Process	GO:0035455	5	22	9606	BST2,MX2,IFIT3,OAS1,IFIT2	BST2,MX2,IFIT3,OAS1,IFIT2	6.32e-08	3.2e-05	Response to interferon-alpha	4.494850021680094	1.7690397695701812	7.951568446605477
Process	GO:0070106	4	7	9606	OASL,OAS2,MX1,OAS1	OASL,OAS2,MX1,OAS1	7.23e-08	3.55e-05	interleukin-27-mediated signaling pathway	4.449771646944906	2.169454397370074	9.653576666757303
Process	GO:0034340	6	52	9606	TRIM56,OAS2,IFIT1,MX1,OAS1,ISG15	TRIM56,OAS2,IFIT1,MX1,OAS1,ISG15	1.06e-07	5.06e-05	Response to type I interferon	4.295849483160201	1.4746403528052132	6.334832997445452
Process	GO:0002682	21	1438	9606	RIPK2,SLC15A3,OAS3,BST2,OASL,HLA-F,ERAP1,TRIM56,PLSCR1,PARP9,PLA2G4A,GBP1,RIGI,TRIM5,LGALS9,OAS1,HLA-H,PARP14,CAMK1D,ISG15,IFIH1	RIPK2,SLC15A3,OAS3,BST2,OASL,HLA-F,ERAP1,TRIM56,PLSCR1,PARP9,PLA2G4A,GBP1,DDX58,TRIM5,LGALS9,OAS1,HFE,PARP14,CAMK1D,ISG15,IFIH1	1.35e-07	6.21e-05	Regulation of immune system process	4.20690839982342	0.5769528547434242	2.4271878109222125
Process	GO:0060700	4	10	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	2.17e-07	9.74e-05	Regulation of ribonuclease activity	4.011441043121384	2.014552437384331	8.081258330843728
Process	GO:0032760	7	101	9606	RIPK2,OAS3,OAS2,RIGI,LGALS9,OAS1,IFIH1	RIPK2,OAS3,OAS2,DDX58,LGALS9,OAS1,IFIH1	2.29e-07	9.96e-05	Positive regulation of tumor necrosis factor production	4.001740661576301	1.2532691122879829	5.015257966540457
Process	GO:0060760	6	64	9606	RIPK2,TRIM56,PARP9,RIGI,PARP14,IFIH1	RIPK2,TRIM56,PARP9,DDX58,PARP14,IFIH1	3.32e-07	0.00014	Positive regulation of response to cytokine stimulus	3.853871964321762	1.3844637224561251	5.3355459255942055
Process	GO:0045824	6	74	9606	OAS3,HLA-F,LGALS9,OAS1,PARP14,ISG15	OAS3,HLA-F,LGALS9,OAS1,PARP14,ISG15	7.38e-07	0.0003	Negative regulation of innate immune response	3.5228787452803374	1.3214119767090362	4.65517416650714
Process	GO:0001817	14	739	9606	RIPK2,OAS3,BST2,HLA-F,TRIM56,OAS2,GBP1,RIGI,LGALS9,SERPINB7,OAS1,HLA-H,ISG15,IFIH1	RIPK2,OAS3,BST2,HLA-F,TRIM56,OAS2,GBP1,DDX58,LGALS9,SERPINB7,OAS1,HFE,ISG15,IFIH1	1.27e-06	0.0005	Regulation of cytokine production	3.3010299956639813	0.6899760433397809	2.277631615354168
Process	GO:0050896	52	7835	9606	RIPK2,PLAT,SLC15A3,OAS3,MT2A,BST2,RIDA,CMPK2,OASL,GMPR,HERC6,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,UBA7,MX2,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,MT-ND3,PLA2G4A,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,PHACTR4,PRXL2C,RIGI,TRIM5,LGALS9,TYMP,MX1,CTNNA2,OAS1,PNPT1,HLA-H,PARP14,RAB9A,H2AX,RNF213,CAMK1D,IFIT2,ISG15,IFIH1	RIPK2,PLAT,SLC15A3,OAS3,MT2A,BST2,RIDA,CMPK2,OASL,GMPR,HERC6,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,UBA7,MX2,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,MT-ND3,PLA2G4A,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,PHACTR4,PRXL2C,DDX58,TRIM5,LGALS9,TYMP,MX1,CTNNA2,OAS1,PNPT1,HFE,PARP14,RAB9A,H2AX,RNF213,CAMK1D,IFIT2,ISG15,IFIH1	1.52e-06	0.00058	Response to stimulus	3.2365720064370627	0.23445678888655888	0.7588362796293607
Process	GO:0001959	7	152	9606	RIPK2,OAS3,TRIM56,PARP9,OAS1,PARP14,ISG15	RIPK2,OAS3,TRIM56,PARP9,OAS1,PARP14,ISG15	3.11e-06	0.0012	Regulation of cytokine-mediated signaling pathway	2.9208187539523753	1.075746898125853	3.1420617145520864
Process	GO:0140374	4	22	9606	IFIT1,RIGI,MX1,OAS1	IFIT1,DDX58,MX1,OAS1	3.13e-06	0.0012	Antiviral innate immune response	2.9208187539523753	1.672129756562125	4.883987952008474
Process	GO:0001819	11	482	9606	RIPK2,OAS3,HLA-F,TRIM56,OAS2,RIGI,LGALS9,SERPINB7,OAS1,ISG15,IFIH1	RIPK2,OAS3,HLA-F,TRIM56,OAS2,DDX58,LGALS9,SERPINB7,OAS1,ISG15,IFIH1	3.56e-06	0.0013	Positive regulation of cytokine production	2.886056647693163	0.7708380929757441	2.2246824025277667
Process	GO:0080134	18	1373	9606	RIPK2,PLAT,OAS3,HLA-F,DTX3L,ERAP1,TRIM56,PLAUR,PLSCR1,PARP9,IFIT1,RIGI,TRIM5,LGALS9,OAS1,PARP14,H2AX,ISG15	RIPK2,PLAT,OAS3,HLA-F,DTX3L,ERAP1,TRIM56,PLAUR,PLSCR1,PARP9,IFIT1,DDX58,TRIM5,LGALS9,OAS1,PARP14,H2AX,ISG15	5.85e-06	0.002	Regulation of response to stress	2.6989700043360187	0.5300944139229197	1.430708922644042
Process	GO:0002753	4	28	9606	RIPK2,OAS3,RIGI,IFIH1	RIPK2,OAS3,DDX58,IFIH1	7.4e-06	0.0023	Cytoplasmic pattern recognition receptor signaling pathway	2.638272163982407	1.5673944060421119	4.135213031442642
